Parameter,Value
level_inf,0
level_sup,1.2
inter,False
step,0.1
lim_inf,-4
lim_sup,4
step_domain,800
dna_length,10
input_size,1
hidden_size,12
output_size,1
epochs,50
lr,0.01
seed,20
pop_size,1200
N_gens,50
set_k,12
cross_method,Crossover_prof
one_point,2
length_per,10
mut_method,Flip_Bit_Mutation
hm_flip,2
hm_swap,2
likely_per,60
mut_per,60
cross_per,1080
Generation,Individual,Genome,Score
10,869,[0.6 1.  0.  1.1 0.7 0.  0.  0.8 1.  0.3],0.04139169864356518
10,870,[0.7 0.  0.  0.7 0.8 0.1 0.  0.8 1.  0.3],0.0421102587133646
10,871,[0.7 0.  0.6 1.1 1.1 0.  0.  0.9 1.1 1. ],0.049794876947999
10,872,[0.7 0.  0.6 1.1 1.1 0.  0.  0.9 1.1 1. ],0.049807583913207054
10,873,[0.6 1.  0.  1.1 0.7 0.  0.  0.1 1.  0.3],0.051113665103912354
10,874,[0.6 0.3 0.  0.5 1.1 0.  0.  1.1 0.9 0.1],0.05362355150282383
10,875,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.054640864953398705
10,876,[0.7 0.  0.  1.  1.1 0.  0.4 0.9 1.1 0.3],0.05572355166077614
10,877,[1.1 0.3 0.  1.1 1.1 0.  0.4 1.1 0.3 0.3],0.057205747812986374
10,878,[1.1 0.3 0.  1.1 1.1 0.  0.4 1.1 0.3 0.3],0.057222019881010056
10,879,[1.1 0.3 0.  1.1 1.1 0.  0.4 1.1 0.3 0.3],0.057226888835430145
10,880,[0.6 0.3 0.  1.  1.1 0.6 0.  1.1 0.9 0.1],0.05879838764667511
10,881,[0.7 0.  0.7 1.1 1.1 0.  0.1 1.  1.1 1. ],0.059762630611658096
10,882,[1.1 0.  0.  0.4 1.1 0.  0.  1.  0.9 0.5],0.06026105768978596
10,883,[0.7 0.  0.6 1.1 1.1 0.  0.3 1.1 1.1 1. ],0.06034374423325062
10,884,[0.2 0.  0.  1.1 1.1 0.  0.  0.1 1.1 1. ],0.06145109422504902
10,885,[0.7 0.  0.  1.1 1.1 0.  0.  0.1 1.1 1. ],0.061535777524113655
10,886,[0.7 0.  0.  1.1 1.1 0.  0.  0.1 1.1 1. ],0.061543045565485954
10,887,[1.1 0.  0.  1.1 1.1 0.  0.  0.1 1.1 1. ],0.06160454452037811
10,888,[1.1 0.  0.  1.1 1.1 0.  0.  0.1 1.1 1. ],0.0616160724312067
10,889,[1.1 0.  0.6 1.1 1.1 0.  0.3 0.9 1.1 1. ],0.06191038712859154
10,890,[0.7 0.  0.6 1.1 1.1 0.  0.3 0.9 1.1 1. ],0.061943015083670616
10,891,[0.7 0.  0.6 1.1 1.1 0.  0.3 0.9 1.1 1. ],0.06197946146130562
10,892,[0.7 0.  0.6 1.1 1.1 0.  0.3 0.9 1.1 1. ],0.062032705172896385
10,893,[0.6 1.  0.  1.1 1.1 0.  0.  0.1 1.  0.3],0.06272300519049168
10,894,[1.1 1.1 0.  1.1 1.1 0.  0.  0.1 1.1 1. ],0.06278986111283302
10,895,[1.1 0.  0.  1.  1.1 0.6 0.  0.9 0.8 1. ],0.06768696010112762
10,896,[0.7 0.1 0.  1.  1.1 0.  0.  0.  1.1 1. ],0.07113789394497871
10,897,[0.6 0.  0.  1.1 0.5 0.  0.  0.9 1.  0.3],0.07140908762812614
10,898,[0.7 1.1 0.  1.1 1.1 0.  0.  0.  1.  1. ],0.07458122819662094
10,899,[0.7 1.1 0.  1.1 1.1 0.  0.  0.  1.  1. ],0.07458147779107094
10,900,[0.7 1.1 0.  1.1 1.1 0.  0.  0.  1.  1. ],0.07458595559000969
10,901,[0.7 1.1 0.  1.1 1.1 0.  0.  0.  1.  1. ],0.0746060460805893
10,902,[0.7 1.1 0.  1.1 1.1 0.  0.  0.  1.  1. ],0.07460715994238853
10,903,[0.  0.4 0.  0.4 1.1 0.1 0.  1.1 1.  0.6],0.07475041225552559
10,904,[0.  0.4 0.  0.4 1.1 0.1 0.  1.1 1.  0.6],0.07476909086108208
10,905,[0.  0.4 0.  0.4 1.1 0.1 0.  1.1 1.  0.6],0.07479044422507286
10,906,[1.1 0.  0.  1.  1.1 0.  0.5 0.9 0.8 0.3],0.07777903228998184
10,907,[1.1 0.  0.  1.  1.1 0.  0.5 0.9 0.8 0.4],0.07783931866288185
10,908,[1.1 0.  0.  1.  1.1 0.  0.5 0.9 0.8 1. ],0.07807677611708641
10,909,[1.1 0.  0.  1.  1.1 0.  0.5 0.9 0.8 1. ],0.07813825830817223
10,910,[1.1 0.  0.  1.  1.1 0.  0.5 0.9 0.8 1. ],0.07818127050995827
10,911,[0.7 1.1 0.1 1.  1.1 0.  0.  0.  1.  1. ],0.07903705164790154
10,912,[1.1 1.1 0.  1.  1.1 0.  0.5 0.9 0.8 1. ],0.08064480125904083
10,913,[0.7 1.1 0.1 1.1 1.1 0.  0.  0.  1.  1. ],0.08139416202902794
10,914,[0.7 1.1 0.1 1.1 1.1 0.  0.  0.  1.  1. ],0.08142878115177155
10,915,[0.5 1.1 0.1 1.1 1.1 0.  0.  0.  1.  1. ],0.0814424566924572
10,916,[0.7 1.1 0.1 1.1 1.1 0.  0.  0.  1.1 1. ],0.08165820688009262
10,917,[0.7 1.1 0.1 1.1 1.1 0.  0.  0.  1.1 1. ],0.08166875317692757
10,918,[0.7 1.1 0.1 1.1 1.1 0.  0.  0.  1.  0.3],0.08175766095519066
10,919,[0.7 0.  0.9 1.  1.1 0.  0.  0.9 1.1 0.3],0.08847400546073914
10,920,[0.8 0.3 0.  1.  1.1 0.7 0.  0.9 1.1 0.7],0.09008267894387245
10,921,[0.6 1.  0.  0.4 0.7 0.  0.  0.1 1.  0.3],0.09234165772795677
10,922,[0.6 0.  0.  1.  0.4 0.  0.  0.8 1.1 0.3],0.09324484318494797
10,923,[0.7 0.3 0.  1.1 1.1 0.6 0.4 1.1 0.3 0.3],0.09649017080664635
10,924,[0.  0.3 0.  1.1 1.1 0.6 0.4 1.1 0.3 0.3],0.09650573506951332
10,925,[1.1 0.3 0.  1.1 1.1 0.6 0.4 1.1 0.3 0.3],0.09665153175592422
10,926,[1.1 0.3 0.  1.1 1.1 0.6 0.4 1.1 0.3 0.3],0.0966615341603756
10,927,[1.1 0.3 0.  1.1 1.1 0.6 0.4 1.1 0.3 1. ],0.09668462350964546
10,928,[1.1 0.3 0.  1.1 1.1 0.6 0.4 1.1 1.1 0.3],0.09689531847834587
10,929,[0.6 0.  0.  1.1 0.7 0.  0.  0.1 1.  0.3],0.1018325574696064
10,930,[0.6 1.  0.  1.1 0.7 0.  0.  0.1 1.  0.3],0.10216199234127998
10,931,[0.6 1.  0.  1.1 0.7 0.  0.  0.1 1.  0.3],0.10217348858714104
10,932,[0.4 1.  0.  1.1 0.7 0.  0.  0.1 1.  0.3],0.10218171775341034
10,933,[0.6 1.  0.  1.1 0.7 0.  0.  0.1 1.  0.3],0.10218487307429314
10,934,[0.6 1.  0.  1.1 0.7 0.  0.  0.1 1.1 0.3],0.10258200764656067
10,935,[0.3 0.  0.2 1.  1.1 0.4 0.5 1.  0.9 0.5],0.10270138084888458
10,936,[0.1 0.3 0.  1.1 0.4 0.1 0.  1.  0.3 0.1],0.10363169014453888
10,937,[1.1 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10578012466430664
10,938,[0.6 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10578208416700363
10,939,[0.6 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10579982399940491
10,940,[0.6 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10581868886947632
10,941,[0.6 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10582693666219711
10,942,[0.6 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10584189742803574
10,943,[0.6 0.  1.  1.  1.1 0.  0.  0.9 1.1 0. ],0.10586261749267578
10,944,[1.1 0.3 0.  1.1 1.1 0.6 0.4 0.8 0.3 0.3],0.1064164936542511
10,945,[0.1 0.  1.1 0.1 1.1 0.  0.  0.9 1.1 0.3],0.10684115439653397
10,946,[0.1 0.  0.  0.1 1.1 0.  0.  0.9 1.1 0.3],0.10834395885467529
10,947,[1.1 1.  0.2 1.1 0.4 0.  0.  1.1 0.9 0.4],0.10965168103575706
10,948,[1.1 1.  0.2 1.1 0.4 0.  0.  1.1 0.9 0.4],0.10967380926012993
10,949,[1.1 1.  0.2 1.1 0.4 0.  0.  1.1 0.9 0.4],0.10969903692603111
10,950,[1.1 0.  0.  0.2 1.1 0.1 0.  1.1 0.9 0.3],0.10980866476893425
10,951,[0.7 0.  0.  1.1 0.7 0.  0.  0.  1.1 1. ],0.11550138518214226
10,952,[0.7 0.  0.  1.1 0.7 0.  0.  0.  1.1 1. ],0.11550471559166908
10,953,[0.7 0.  0.  1.1 0.7 0.  0.  0.  1.1 1. ],0.11550505831837654
10,954,[0.7 0.  0.  1.1 0.7 0.  0.  0.  1.1 1. ],0.11552147194743156
10,955,[0.7 0.  0.  1.1 0.7 0.  0.  0.  1.1 1. ],0.1155230775475502
10,956,[0.7 0.  0.  1.1 0.7 0.  0.  0.  1.1 1. ],0.11552984267473221
10,957,[0.6 1.  0.  1.1 0.7 0.  0.  0.  1.  0.3],0.11569682881236076
10,958,[0.3 0.6 1.  0.8 1.  0.  0.  1.  0.9 0.8],0.11580675095319748
10,959,[0.5 0.  0.  1.1 1.1 0.  0.7 0.9 1.1 0.1],0.11719146370887756
10,960,[0.6 0.  0.  1.1 1.1 0.  0.7 0.9 1.1 0.7],0.11773625761270523
10,961,[0.5 0.  0.  1.1 1.1 0.  0.7 0.9 0.8 0.1],0.11847613006830215
10,962,[0.5 0.  0.  1.1 1.1 0.  0.7 0.9 0.8 0.1],0.11854180693626404
10,963,[0.5 0.  0.  1.1 1.1 0.  0.7 0.9 0.8 0.1],0.11861913651227951
10,964,[0.5 0.  0.  1.1 1.1 0.  0.7 0.9 0.8 0.1],0.11865193396806717
10,965,[0.3 0.  0.  1.  0.5 0.3 0.  0.9 1.1 0.5],0.12271532043814659
10,966,[0.3 0.  0.  1.1 0.5 0.3 0.  0.9 1.1 0.5],0.12365066632628441
10,967,[0.3 0.  0.  1.1 0.5 0.3 0.  0.9 1.1 0.5],0.12365555018186569
10,968,[0.3 0.  0.  1.1 0.5 0.3 0.  0.9 1.1 0.5],0.12367779389023781
10,969,[0.3 0.  0.  1.1 0.5 0.3 0.  0.9 1.1 0.5],0.12367985025048256
10,970,[0.7 0.  0.  1.1 0.5 0.3 0.  0.9 1.1 0.5],0.12386955693364143
10,971,[0.3 0.  0.  1.1 0.5 0.3 0.  0.9 1.1 0.1],0.12396448850631714
10,972,[1.1 0.  0.  0.1 1.1 0.1 0.  0.9 0.3 1. ],0.12432043999433517
10,973,[1.1 1.  0.2 1.1 0.4 0.1 0.  1.1 0.9 0.4],0.12459078431129456
10,974,[0.6 0.  1.1 1.  1.1 0.  0.  0.9 1.1 0. ],0.12463945150375366
10,975,[1.1 0.3 0.  0.1 1.1 0.1 0.  0.9 0.3 1. ],0.12502366676926613
10,976,[1.1 0.3 0.  0.1 1.1 0.1 0.  0.9 0.9 1. ],0.1252272017300129
10,977,[1.1 0.3 0.  0.1 1.1 0.1 0.  0.9 0.3 1. ],0.12531263753771782
10,978,[0.7 0.  0.7 0.2 1.1 0.  0.  1.  1.1 1. ],0.1265481859445572
10,979,[0.1 0.  0.  1.1 1.1 0.  0.6 0.  1.1 0.1],0.12779199331998825
10,980,[0.  0.4 0.  1.1 1.1 0.1 0.7 1.1 1.  0.6],0.12822985276579857
10,981,[0.  0.4 0.  1.1 1.1 0.1 0.7 1.1 1.  0.6],0.1283205896615982
10,982,[0.  0.4 0.  1.1 1.1 0.1 0.7 1.1 1.  0.6],0.12849925085902214
10,983,[1.1 0.3 0.  0.1 1.1 0.1 0.  1.  0.3 1. ],0.12902112305164337
10,984,[0.7 0.  0.  1.  1.1 0.9 0.  1.  1.1 1. ],0.13526837527751923
10,985,[0.7 0.  0.  1.  1.1 0.9 0.  1.  1.1 1. ],0.13536010682582855
10,986,[0.7 0.  0.  1.  1.1 0.9 0.  1.  1.1 1. ],0.135369710624218
10,987,[0.6 0.  0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.13554787635803223
10,988,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.13588840886950493
10,989,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.1359427385032177
10,990,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.1359521672129631
10,991,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.13595224171876907
10,992,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.13596099615097046
10,993,[0.6 0.3 0.  0.5 1.1 0.6 0.  1.1 0.9 0.1],0.13596126437187195
10,994,[0.7 0.  0.  1.  1.1 0.  0.7 1.  1.1 0.3],0.13735567033290863
10,995,[0.  0.  0.  1.  1.1 0.  0.7 1.  0.9 0.1],0.13824330270290375
10,996,[0.3 0.  0.  1.  0.2 0.  0.  1.  0.9 1. ],0.1420704573392868
10,997,[0.7 0.  0.7 0.2 1.1 0.  0.1 1.  1.1 1. ],0.14512892812490463
10,998,[0.7 0.  0.7 0.2 1.1 0.  0.1 1.  1.1 1. ],0.14531837403774261
10,999,[0.3 0.6 0.  0.8 1.  0.8 0.  1.  0.9 0.8],0.14588550478219986
10,1000,[0.7 0.  0.  1.  0.2 0.  0.  0.8 1.1 1. ],0.1480073407292366
10,1001,[0.5 0.  0.  1.1 1.1 0.  0.8 0.9 1.1 0.6],0.14893479645252228
10,1002,[0.6 0.  0.  1.1 0.2 0.  0.  0.8 0.9 0.7],0.1518966481089592
10,1003,[0.6 0.  0.  1.1 0.2 0.  0.  0.8 1.1 0.7],0.15270749479532242
10,1004,[0.6 0.  0.  1.1 0.2 0.  0.  0.8 1.1 0.3],0.15288859605789185
10,1005,[0.1 0.  0.  1.1 0.5 0.  0.  0.  1.1 0.1],0.15324274450540543
10,1006,[1.1 0.3 1.  0.3 1.1 0.1 0.  1.1 0.4 1. ],0.16060514003038406
10,1007,[1.1 0.3 1.  0.3 1.1 0.1 0.  1.1 0.4 0.5],0.16073962301015854
10,1008,[1.1 0.3 1.  0.3 1.1 0.1 0.  1.1 0.4 0.1],0.16087646782398224
10,1009,[1.1 0.3 1.  0.3 1.1 0.1 0.  1.1 0.4 0.1],0.16089072078466415
10,1010,[1.1 0.3 1.  0.3 1.1 0.1 0.  1.1 0.4 0.1],0.1609075888991356
10,1011,[0.7 0.3 1.  0.3 1.1 0.1 0.  1.1 0.4 0.1],0.1610705554485321
10,1012,[0.7 0.  0.  1.  0.8 0.  0.7 1.  1.1 0.3],0.1636214479804039
10,1013,[0.1 0.  0.  1.  0.8 0.  0.7 1.  1.1 0.3],0.1637873575091362
10,1014,[0.7 0.  0.  1.  0.8 0.  0.7 1.  1.1 0.3],0.16382187604904175
10,1015,[0.7 0.  0.  1.  0.8 0.  0.7 1.  1.1 0.3],0.1638912335038185
10,1016,[0.7 0.  0.  1.  0.8 0.  0.7 1.  1.1 0.3],0.1639540195465088
10,1017,[0.2 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.164249949157238
10,1018,[0.7 0.  0.  1.  1.1 0.  0.8 0.9 1.1 0.3],0.16593700647354126
10,1019,[0.3 0.  0.  1.  1.1 0.  0.8 1.  0.9 0.5],0.17327655851840973
10,1020,[0.6 0.  0.  0.4 0.2 0.  0.  0.8 1.1 0.7],0.17672540247440338
10,1021,[0.3 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.17972489446401596
10,1022,[0.7 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.17987115681171417
10,1023,[0.7 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.1799955889582634
10,1024,[0.7 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.17999699711799622
10,1025,[0.8 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.18000536412000656
10,1026,[0.7 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.1800059899687767
10,1027,[0.6 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.18001598864793777
10,1028,[0.7 0.3 0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.18002040684223175
10,1029,[1.1 1.  0.2 1.1 0.4 1.1 0.  1.1 0.9 0.4],0.18066000938415527
10,1030,[0.7 0.  0.  1.1 1.1 1.1 0.  1.1 0.5 0.1],0.18114832788705826
10,1031,[0.9 0.  0.5 1.1 1.1 0.  0.9 0.9 1.1 0.4],0.18138856440782547
10,1032,[0.9 0.  0.5 1.1 1.1 0.  0.9 0.9 1.1 0.4],0.1813923642039299
10,1033,[0.7 0.  0.5 1.1 1.1 0.  0.9 0.9 1.1 0.4],0.18146048486232758
10,1034,[0.9 0.  0.5 1.1 1.1 0.  0.9 0.9 1.1 0.3],0.18167763948440552
10,1035,[0.1 0.  0.  1.1 0.7 0.  0.6 0.  1.1 0.1],0.18201962858438492
10,1036,[0.9 0.  0.  1.1 1.1 0.  0.9 0.9 1.1 0.4],0.18441370874643326
10,1037,[0.  0.3 0.  1.1 1.1 1.1 0.  1.  0.3 0.1],0.18809287250041962
10,1038,[0.1 0.  1.  1.1 1.1 0.  0.8 1.  1.1 1. ],0.19245175272226334
10,1039,[0.7 0.  1.  1.1 1.1 0.  0.8 1.  1.1 1. ],0.1926286518573761
10,1040,[0.7 0.  1.  1.1 1.1 0.  0.8 1.  1.1 1. ],0.19263418018817902
10,1041,[0.7 0.  0.9 1.  1.1 0.  0.8 0.9 1.1 0.3],0.19267203658819199
10,1042,[0.7 0.  0.9 1.  1.1 0.  0.8 0.9 1.1 0.3],0.19274812936782837
10,1043,[0.7 0.  0.9 1.  1.1 0.  0.8 0.9 1.1 0.3],0.1927856057882309
10,1044,[0.7 0.  0.9 1.  1.1 0.  0.8 0.9 1.1 0.3],0.19296056777238846
10,1045,[1.1 1.  0.2 1.1 1.1 1.1 0.  1.1 0.9 0.4],0.19296948611736298
10,1046,[0.7 0.  1.  1.1 1.1 0.  0.8 1.  0.9 1. ],0.19299569725990295
10,1047,[1.1 1.  0.2 1.1 1.1 1.1 0.  1.1 0.9 0.4],0.1930203139781952
10,1048,[0.7 0.  0.9 1.  1.1 0.  0.8 0.9 1.1 0.3],0.19305212795734406
10,1049,[0.7 0.  0.9 1.  1.1 0.  0.8 0.8 1.1 0.3],0.19331953674554825
10,1050,[0.7 0.4 0.9 1.  1.1 0.  0.8 0.9 1.1 0.3],0.1944090649485588
10,1051,[0.7 0.  1.1 0.1 1.1 0.  0.  0.9 1.1 0.3],0.1945229172706604
10,1052,[0.3 0.  1.1 0.1 1.1 0.  0.  0.9 1.1 0.3],0.1945919767022133
10,1053,[0.7 0.  1.  1.1 1.1 0.  0.8 1.  0.3 1. ],0.19479182362556458
10,1054,[0.1 0.  1.1 0.1 1.1 0.  0.  0.9 1.1 0.3],0.1948263794183731
10,1055,[0.1 0.  1.1 0.1 1.1 0.  0.  0.9 1.1 0.3],0.1949138194322586
10,1056,[0.1 0.  1.1 0.1 1.1 0.  0.  0.9 1.1 0.3],0.19505195319652557
10,1057,[0.3 0.5 0.  0.5 0.9 0.7 0.  1.  0.9 0.4],0.19808418303728104
10,1058,[0.3 0.5 0.  0.5 0.9 0.7 0.  1.  0.9 0.4],0.1980918124318123
10,1059,[0.3 0.5 0.  0.5 0.9 0.7 0.  1.  0.9 0.4],0.19813425838947296
10,1060,[0.9 0.  0.5 1.  1.1 0.  0.9 0.9 1.1 0.4],0.1987862065434456
10,1061,[0.7 0.3 0.  1.1 1.1 1.1 0.  0.9 0.5 0.1],0.20066553354263306
10,1062,[0.6 0.  0.4 1.1 0.2 0.  0.  0.9 1.1 0.3],0.20815318077802658
10,1063,[0.7 0.  0.4 1.1 0.2 0.  0.  0.9 1.1 0.3],0.20839279890060425
10,1064,[0.7 0.  0.  1.  1.1 1.1 0.  0.9 1.1 1. ],0.2100158929824829
10,1065,[0.  0.  0.  0.9 1.1 1.1 0.  0.9 1.  0.3],0.21933390945196152
10,1066,[0.  0.  0.  0.9 1.1 1.1 0.  0.9 1.  0.3],0.2194039225578308
10,1067,[0.  0.  0.  0.9 1.1 1.1 0.  0.9 1.  0.3],0.21943167597055435
10,1068,[1.1 0.3 0.  1.1 1.1 1.1 0.4 1.1 0.3 0.3],0.2213289439678192
10,1069,[0.7 0.2 0.  1.  1.1 1.1 0.  0.8 1.1 0. ],0.22247003763914108
10,1070,[0.6 0.  0.  1.  1.1 1.1 0.  0.8 1.1 0.3],0.2227305918931961
10,1071,[0.1 0.  0.  1.1 0.5 0.  0.6 0.  1.1 0.1],0.2310045138001442
10,1072,[0.1 0.  0.  1.1 0.5 0.  0.6 0.  1.1 0.1],0.23100963234901428
10,1073,[0.1 0.  0.  1.1 0.5 0.  0.6 0.  1.1 0.1],0.23107068985700607
10,1074,[0.1 0.  0.  1.1 0.5 0.  0.6 0.  1.1 0.1],0.23107367753982544
10,1075,[0.1 0.  0.  1.1 0.5 0.  0.6 0.  1.1 0.1],0.2310785949230194
10,1076,[0.2 0.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.23155634850263596
10,1077,[0.2 0.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.23170602321624756
10,1078,[0.2 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.23331376910209656
10,1079,[1.1 0.3 1.  0.3 1.1 0.1 0.  0.1 0.4 0.1],0.23382696509361267
10,1080,[0.2 1.  1.1 0.7 0.6 0.  0.  0.8 0.9 1. ],0.23491442948579788
10,1081,[0.1 0.  0.  1.  0.5 0.  0.6 0.  1.1 0.1],0.23507019132375717
10,1082,[0.3 0.6 1.  0.8 1.  0.8 0.  1.  0.9 0.8],0.23548731207847595
10,1083,[0.7 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.236018568277359
10,1084,[0.2 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.2361040860414505
10,1085,[0.2 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.23620180785655975
10,1086,[0.2 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.2362363561987877
10,1087,[0.7 1.  1.1 0.7 0.6 0.  0.  0.8 1.1 1. ],0.236241415143013
10,1088,[0.3 0.6 1.  0.8 1.1 0.8 0.  1.  0.9 0.8],0.23709997534751892
10,1089,[0.  0.  0.5 0.9 1.1 1.1 0.  1.  1.  0.3],0.24894966185092926
10,1090,[0.  0.  0.5 1.1 1.1 1.1 0.  0.9 1.  0.3],0.2531614974141121
10,1091,[0.1 0.  0.  1.1 0.5 0.1 0.6 0.  1.1 0.1],0.2541477754712105
10,1092,[0.3 0.6 1.  1.  1.  0.8 0.  1.  0.9 0.8],0.2574947401881218
10,1093,[0.  0.  0.5 0.9 1.1 1.1 0.  0.9 0.9 0.3],0.26093246042728424
10,1094,[0.  0.  0.5 0.9 1.1 1.1 0.  0.9 1.  0.3],0.2615721747279167
10,1095,[0.  0.  0.5 0.9 1.1 1.1 0.  0.9 1.  0.3],0.26158909499645233
10,1096,[0.  0.  0.5 0.9 1.1 1.1 0.  0.9 1.  0.3],0.2615906745195389
10,1097,[0.  0.  0.5 0.9 1.1 1.1 0.  0.9 1.  0.3],0.26167112588882446
10,1098,[0.7 0.  0.5 0.9 1.1 1.1 0.  0.9 1.  0.3],0.26179608702659607
10,1099,[0.3 0.6 1.  0.8 1.  0.8 0.  1.  0.4 0.8],0.26205968856811523
10,1100,[0.  0.  0.5 0.9 1.1 1.1 0.  0.9 1.1 0.3],0.26225563883781433
10,1101,[0.3 0.  1.  0.8 1.  0.8 0.  1.  0.9 0.8],0.2646123021841049
10,1102,[0.2 1.  1.1 0.7 0.5 0.  0.  0.8 1.1 1. ],0.2654423862695694
10,1103,[0.9 0.6 1.  0.8 1.  0.8 0.  1.  0.9 0.8],0.26579152047634125
10,1104,[0.3 0.6 1.  0.8 1.  0.8 0.  1.  0.9 0.8],0.2658102363348007
10,1105,[0.3 0.6 1.  0.8 1.  0.8 0.  1.  0.9 0.8],0.26587679982185364
10,1106,[0.3 0.6 1.  0.8 1.  0.8 0.  1.  0.9 0.3],0.2663249522447586
10,1107,[0.6 0.  0.  1.1 1.1 0.  1.1 0.9 1.1 0.7],0.2681897133588791
10,1108,[0.4 0.3 0.  1.1 1.1 0.1 1.1 0.9 0.4 0.2],0.27441486716270447
10,1109,[0.4 0.3 0.  1.1 1.1 0.1 1.1 0.9 0.4 0.2],0.2744181454181671
10,1110,[0.7 0.  0.  1.1 1.1 0.  1.1 1.  1.1 0.5],0.2758730798959732
10,1111,[0.3 0.6 1.  0.8 1.  0.8 0.  0.9 0.9 0.8],0.2778981924057007
10,1112,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.  0.4 0.2],0.28146156668663025
10,1113,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.  0.4 0.2],0.28155849874019623
10,1114,[0.1 0.3 0.  1.1 1.1 0.1 1.1 1.  0.3 0.1],0.2824547588825226
10,1115,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 1.1 0.2],0.28576670587062836
10,1116,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 1.1 0.2],0.28591693937778473
10,1117,[0.4 0.  0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.2898653745651245
10,1118,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29019951820373535
10,1119,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29020291566848755
10,1120,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29023878276348114
10,1121,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29028429090976715
10,1122,[0.4 0.3 0.  1.1 1.1 0.  1.1 1.1 0.4 0.2],0.290290504693985
10,1123,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.2902999818325043
10,1124,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.2903611958026886
10,1125,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29036207497119904
10,1126,[0.4 0.3 0.  1.1 1.1 0.  1.1 1.1 0.4 0.2],0.29039472341537476
10,1127,[0.4 0.  0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.2904132008552551
10,1128,[0.3 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.2904167026281357
10,1129,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29041843116283417
10,1130,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.2904216945171356
10,1131,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29047830402851105
10,1132,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.3],0.2905462086200714
10,1133,[0.7 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 0.2],0.29055798053741455
10,1134,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 1. ],0.29100365936756134
10,1135,[0.4 0.3 0.  1.1 1.1 0.1 1.1 1.1 0.4 1. ],0.2913416922092438
10,1136,[0.6 0.  0.  1.1 0.2 0.  0.7 0.8 1.1 0.7],0.2934469133615494
